timestamp,context,reason,executed_trials,planned_trials,executed_tune_seeds,planned_tune_seeds
2026-07-03T16:09:35.553018,tuning_abc_embedded_budget,reduced_abc_embedded_tuning_gpu_budget,32,64,4,8
2026-07-04T16:52:35.038555,mackey/ABC-Markov/seed10/MG_standard,teacher_forced_r2_below_threshold,0.9731255237478283,0.99
2026-07-04T16:54:15.063800,mackey/AB-noaux-kraus/seed11/MG_standard,teacher_forced_r2_below_threshold,0.9805190000378332,0.99
2026-07-04T16:54:24.767159,mackey/ABC-noaux-kraus/seed11/MG_standard,teacher_forced_r2_below_threshold,0.9643875374698623,0.99
2026-07-04T16:54:40.917201,mackey/ABC-noaux-tied/seed11/MG_two_delay,teacher_forced_r2_below_threshold,0.942977784079267,0.99
2026-07-04T16:54:46.476295,mackey/ABC-noaux-hierarchical/seed11/MG_standard,teacher_forced_r2_below_threshold,0.9643875374698623,0.99
2026-07-04T16:54:55.058192,mackey/ABC-noaux-shuffled-history/seed11/MG_standard,teacher_forced_r2_below_threshold,0.8996716481727203,0.99
2026-07-04T16:54:58.070022,mackey/ABC-noaux-shuffled-history/seed11/MG_two_delay,teacher_forced_r2_below_threshold,0.9604779819121447,0.99
2026-07-04T16:55:11.504945,mackey/AB-Markov/seed11/MG_standard,teacher_forced_r2_below_threshold,0.9778461448383097,0.99
2026-07-04T17:09:41.064986,mackey/ABC-Markov/seed11/MG_standard,teacher_forced_r2_below_threshold,0.9778461387416738,0.99
2026-07-04T17:11:19.953949,mackey/AB-noaux-kraus/seed12/MG_standard,teacher_forced_r2_below_threshold,0.9759741203616042,0.99
2026-07-04T17:11:29.211533,mackey/ABC-noaux-kraus/seed12/MG_standard,teacher_forced_r2_below_threshold,0.9611768302297102,0.99
2026-07-04T17:11:45.131056,mackey/ABC-noaux-tied/seed12/MG_two_delay,teacher_forced_r2_below_threshold,0.9408974089058016,0.99
2026-07-04T17:11:50.270026,mackey/ABC-noaux-hierarchical/seed12/MG_standard,teacher_forced_r2_below_threshold,0.9611768302297102,0.99
2026-07-04T17:11:58.736592,mackey/ABC-noaux-shuffled-history/seed12/MG_standard,teacher_forced_r2_below_threshold,0.9023087800424962,0.99
2026-07-04T17:12:01.682174,mackey/ABC-noaux-shuffled-history/seed12/MG_two_delay,teacher_forced_r2_below_threshold,0.9574757059066529,0.99
2026-07-04T17:12:14.721136,mackey/AB-Markov/seed12/MG_standard,teacher_forced_r2_below_threshold,0.9711729841889576,0.99
2026-07-04T17:23:42.421294,mackey/ABC-embedded-C-off/seed12/MG_standard,teacher_forced_r2_below_threshold,0.9888610214458398,0.99
2026-07-04T17:26:42.283720,mackey/ABC-Markov/seed12/MG_standard,teacher_forced_r2_below_threshold,0.9711728935039435,0.99
2026-07-04T17:28:14.289127,mackey/AB-noaux-kraus/seed13/MG_standard,teacher_forced_r2_below_threshold,0.9782804883551567,0.99
2026-07-04T17:28:23.560303,mackey/ABC-noaux-kraus/seed13/MG_standard,teacher_forced_r2_below_threshold,0.9654191971179014,0.99
2026-07-04T17:28:39.517276,mackey/ABC-noaux-tied/seed13/MG_two_delay,teacher_forced_r2_below_threshold,0.9349605679881563,0.99
2026-07-04T17:28:44.674559,mackey/ABC-noaux-hierarchical/seed13/MG_standard,teacher_forced_r2_below_threshold,0.9654191971179014,0.99
2026-07-04T17:28:53.135309,mackey/ABC-noaux-shuffled-history/seed13/MG_standard,teacher_forced_r2_below_threshold,0.9054760689786371,0.99
